date,number_of_strikes,center_point_geom
2018-03-27,8,POINT(-83.7 24.2)
2018-02-22,3,POINT(-117.8 26.7)
2018-12-14,11,POINT(-79.9 36.2)
2018-12-21,1,POINT(-93.4 27.1)
2018-08-23,5,POINT(-100.4 21.0)
2018-09-24,12,POINT(-93.1 32.1)
2018-10-14,11,POINT(-89.4 28.6)
2018-04-10,1,POINT(-112.5 27.9)
2018-03-28,18,POINT(-99.1 48.6)
2018-01-15,16,POINT(-103.2 27.2)
2018-04-11,2,POINT(-102.5 23.9)
2018-06-14,58,POINT(-115.4 23.8)
2018-01-29,3,POINT(-112.0 44.2)
2018-04-24,39,POINT(-111.9 41.4)
2018-04-17,1,POINT(-101.3 23.9)
2018-12-30,43,POINT(-75.3 26.6)
2018-05-10,1,POINT(-109.7 42.4)
2018-03-25,29,POINT(-99.2 28.2)
2018-09-28,9,POINT(-104.4 49.4)
2018-09-01,27,POINT(-80.6 36.2)
2018-08-02,11,POINT(-117.5 25.8)
2018-11-02,2,POINT(-110.2 45.8)
2018-06-15,30,POINT(-109.5 29.6)
2018-10-06,2,POINT(-70.4 28.7)
2018-02-28,52,POINT(-91.5 29.8)
2018-03-31,2,POINT(-113.1 43.0)
2018-11-27,14,POINT(-106.4 25.2)
2018-07-13,26,POINT(-111.6 31.5)
2018-05-03,10,POINT(-113.8 20.9)
2018-05-16,5,POINT(-80.1 44.8)
2018-05-19,29,POINT(-95.2 30.2)
2018-08-17,31,POINT(-88.4 27.4)
2018-10-01,52,POINT(-103.4 37.4)
2018-02-19,10,POINT(-92.3 41.1)
2018-04-28,15,POINT(-107.1 44.4)
2018-07-21,10,POINT(-104.6 30.4)
2018-07-10,6,POINT(-87.4 44.4)
2018-12-30,28,POINT(-112.5 33.9)
2018-11-19,9,POINT(-89.1 23.0)
2018-06-30,12,POINT(-77.4 45.4)
2018-03-19,11,POINT(-114.0 36.4)
2018-03-16,25,POINT(-75.1 38.1)
2018-10-22,50,POINT(-116.0 48.1)
2018-10-08,22,POINT(-102.6 36.8)
2018-01-21,13,POINT(-89.5 20.2)
2018-06-20,31,POINT(-92.0 46.1)
2018-01-15,21,POINT(-115.2 28.5)
2018-07-30,2,POINT(-80.1 35.1)
2018-02-17,3,POINT(-71.3 26.1)
2018-03-27,1,POINT(-110.9 28.9)
2018-05-29,13,POINT(-75.2 40.6)
2018-07-07,35,POINT(-92.2 32.9)
2018-11-02,8,POINT(-73.2 38.8)
2018-05-31,10,POINT(-111.2 44.7)
2018-05-21,49,POINT(-80.4 30.2)
2018-03-10,37,POINT(-117.0 37.1)
2018-09-17,22,POINT(-75.8 43.3)
2018-11-30,7,POINT(-86.3 41.5)
2018-01-09,3,POINT(-101.5 36.2)
2018-05-01,1,POINT(-110.5 31.5)
2018-04-11,3,POINT(-79.2 32.2)
2018-05-29,7,POINT(-89.8 33.0)
2018-05-26,17,POINT(-102.0 30.5)
2018-12-19,2,POINT(-97.8 41.0)
2018-08-31,3,POINT(-78.7 23.8)
2018-08-29,4,POINT(-103.1 49.0)
2018-12-03,20,POINT(-115.5 43.4)
2018-02-12,20,POINT(-74.4 28.9)
2018-04-05,17,POINT(-100.6 21.3)
2018-08-14,6,POINT(-102.6 41.3)
2018-01-06,10,POINT(-109.8 42.0)
2018-08-02,3,POINT(-75.1 48.9)
2018-07-25,6,POINT(-109.1 27.6)
2018-03-08,46,POINT(-88.2 22.5)
2018-04-10,78,POINT(-76.0 47.5)
2018-01-12,21,POINT(-118.3 27.8)
2018-08-25,50,POINT(-78.6 41.6)
2018-11-18,21,POINT(-99.5 21.8)
2018-09-15,1,POINT(-87.1 42.8)
2018-12-03,115,POINT(-101.4 23.8)
2018-05-15,3,POINT(-85.2 40.9)
2018-08-10,23,POINT(-107.3 36.0)
2018-06-05,6,POINT(-118.9 48.7)
2018-05-22,10,POINT(-72.6 21.1)
2018-06-07,21,POINT(-119.2 28.8)
2018-11-22,12,POINT(-78.8 22.1)
2018-12-10,6,POINT(-111.5 46.4)
2018-09-19,9,POINT(-100.4 37.8)
2018-10-10,9,POINT(-78.9 36.0)
2018-12-04,65,POINT(-109.7 23.9)
2018-12-10,33,POINT(-76.7 34.7)
2018-08-17,13,POINT(-95.1 32.0)
2018-10-07,5,POINT(-101.7 29.5)
2018-12-24,34,POINT(-86.9 43.2)
2018-10-17,4,POINT(-102.9 21.8)
2018-06-17,5,POINT(-102.6 39.4)
2018-02-16,10,POINT(-83.3 44.7)
2018-07-22,43,POINT(-104.5 47.2)
2018-08-02,3,POINT(-110.0 42.4)
2018-09-03,3,POINT(-79.6 28.5)
2018-01-24,14,POINT(-79.7 38.0)
2018-11-17,7,POINT(-95.1 24.2)
2018-10-01,17,POINT(-93.7 23.5)
2018-02-13,13,POINT(-85.2 39.2)
2018-11-28,12,POINT(-94.5 45.5)
2018-11-09,3,POINT(-99.1 22.0)
2018-12-29,4,POINT(-70.3 23.2)
2018-06-05,35,POINT(-112.6 37.0)
2018-07-18,44,POINT(-90.4 26.5)
2018-06-11,6,POINT(-75.7 38.4)
2018-08-22,3,POINT(-85.6 26.4)
2018-06-12,2,POINT(-76.0 23.5)
2018-04-26,19,POINT(-103.2 36.4)
2018-04-03,26,POINT(-106.4 45.9)
2018-02-11,10,POINT(-77.4 40.6)
2018-10-11,23,POINT(-100.3 44.6)
2018-07-29,25,POINT(-84.5 28.0)
2018-07-25,55,POINT(-112.6 46.6)
2018-08-08,2,POINT(-82.2 31.3)
2018-10-07,5,POINT(-92.6 45.6)
2018-05-16,2,POINT(-106.6 34.1)
2018-04-16,41,POINT(-95.3 28.0)
2018-04-28,32,POINT(-85.2 27.8)
2018-08-25,18,POINT(-119.4 37.0)
2018-11-05,2,POINT(-88.1 22.4)
2018-04-10,7,POINT(-92.9 47.9)
2018-09-18,8,POINT(-109.0 28.1)
2018-11-01,17,POINT(-82.4 30.1)
2018-12-20,6,POINT(-104.8 27.0)
2018-10-13,2,POINT(-106.2 20.1)
2018-11-24,27,POINT(-96.4 40.8)
2018-04-13,8,POINT(-86.2 37.7)
2018-03-04,13,POINT(-73.6 44.3)
2018-06-24,3,POINT(-112.9 21.2)
2018-10-09,33,POINT(-100.2 47.9)
2018-10-20,17,POINT(-116.7 29.9)
2018-08-14,47,POINT(-82.1 47.4)
2018-01-07,14,POINT(-97.6 23.2)
2018-05-07,57,POINT(-84.7 42.3)
2018-04-02,45,POINT(-103.9 37.4)
2018-07-09,18,POINT(-77.8 30.7)
2018-12-25,55,POINT(-93.3 22.4)
2018-02-22,8,POINT(-72.8 38.1)
2018-08-30,10,POINT(-116.1 20.8)
2018-05-12,1,POINT(-94.3 35.0)
2018-12-30,18,POINT(-81.7 38.1)
2018-04-22,26,POINT(-90.0 42.0)
2018-01-07,30,POINT(-118.8 49.7)
2018-08-18,4,POINT(-71.4 27.8)
2018-06-05,12,POINT(-105.1 29.7)
2018-07-16,4,POINT(-107.5 30.2)
2018-11-19,22,POINT(-95.7 41.9)
2018-12-30,4,POINT(-92.9 48.0)
2018-08-11,47,POINT(-81.7 49.2)
2018-09-07,6,POINT(-100.3 48.4)
2018-03-24,7,POINT(-98.0 46.4)
2018-08-28,39,POINT(-93.3 49.7)
2018-12-26,13,POINT(-100.3 31.3)
2018-11-19,1,POINT(-74.3 48.4)
2018-09-20,14,POINT(-77.4 42.8)
2018-07-08,2,POINT(-97.3 25.1)
2018-10-17,85,POINT(-120.0 21.4)
2018-12-28,18,POINT(-75.0 26.4)
2018-02-27,6,POINT(-113.8 43.4)
2018-01-09,17,POINT(-107.8 39.0)
2018-10-31,2,POINT(-112.4 26.7)
2018-04-25,33,POINT(-111.0 42.3)
2018-07-29,52,POINT(-79.9 24.2)
2018-02-10,42,POINT(-91.0 44.7)
2018-10-31,9,POINT(-72.2 43.8)
2018-06-22,8,POINT(-108.4 49.2)
2018-08-22,1,POINT(-95.7 24.5)
2018-10-08,22,POINT(-71.1 47.2)
2018-03-19,16,POINT(-78.7 30.2)
2018-04-18,13,POINT(-83.6 32.5)
2018-10-08,48,POINT(-110.6 34.1)
2018-02-08,4,POINT(-81.5 38.8)
2018-04-29,1,POINT(-102.6 49.8)
2018-12-01,2,POINT(-93.5 38.0)
2018-12-02,6,POINT(-89.5 47.8)
2018-01-27,1,POINT(-89.5 27.7)
2018-04-14,14,POINT(-83.7 32.0)
2018-03-15,8,POINT(-86.9 35.1)
2018-07-10,4,POINT(-116.6 29.7)
2018-11-20,28,POINT(-97.1 49.3)
2018-05-27,5,POINT(-86.8 41.8)
2018-09-12,24,POINT(-105.2 34.4)
2018-10-11,9,POINT(-104.3 42.5)
2018-08-01,15,POINT(-113.8 34.0)
2018-05-03,55,POINT(-99.1 20.5)
2018-07-25,1,POINT(-70.7 36.3)
2018-08-28,14,POINT(-105.7 38.8)
2018-12-05,39,POINT(-93.4 49.4)
2018-10-13,18,POINT(-82.8 21.2)
2018-01-22,7,POINT(-119.3 35.4)
2018-09-16,11,POINT(-75.0 22.9)
2018-12-23,23,POINT(-100.7 24.5)
2018-04-15,45,POINT(-76.5 38.3)
2018-09-15,1,POINT(-118.1 26.9)
2018-07-23,2,POINT(-112.7 42.5)
2018-11-06,8,POINT(-103.9 35.4)
2018-09-19,6,POINT(-102.7 26.5)
2018-04-17,7,POINT(-77.6 34.8)
2018-09-08,6,POINT(-119.4 20.0)
2018-08-09,5,POINT(-87.9 45.9)
2018-08-10,3,POINT(-113.4 20.4)
2018-09-15,55,POINT(-78.8 20.2)
2018-07-20,4,POINT(-81.1 38.3)
2018-09-15,5,POINT(-95.0 49.2)
2018-12-15,6,POINT(-109.4 45.7)
2018-08-13,55,POINT(-88.3 27.6)
2018-07-21,29,POINT(-112.2 25.9)
2018-08-14,32,POINT(-110.5 38.8)
2018-08-24,3,POINT(-88.7 44.7)
2018-07-02,37,POINT(-70.4 30.9)
2018-07-19,11,POINT(-75.4 33.0)
2018-12-23,7,POINT(-90.3 23.5)
2018-09-03,18,POINT(-93.1 24.6)
2018-12-19,35,POINT(-70.1 37.1)
2018-04-21,31,POINT(-92.6 23.1)
2018-01-06,45,POINT(-99.0 26.1)
2018-08-24,53,POINT(-74.5 27.0)
2018-05-07,6,POINT(-108.3 33.3)
2018-04-14,12,POINT(-115.1 21.4)
2018-08-25,1,POINT(-88.3 35.0)
2018-06-04,43,POINT(-115.2 47.9)
2018-09-14,4,POINT(-101.3 20.7)
2018-08-23,40,POINT(-98.8 38.9)
2018-10-16,8,POINT(-92.6 45.1)
2018-02-09,10,POINT(-70.4 29.4)
2018-10-15,1,POINT(-109.0 23.9)
2018-07-16,8,POINT(-101.2 21.3)
2018-09-30,44,POINT(-113.4 39.3)
2018-09-21,1,POINT(-89.6 36.6)
2018-02-26,11,POINT(-83.6 26.9)
2018-10-25,1,POINT(-95.9 44.9)
2018-04-08,10,POINT(-107.7 42.1)
2018-05-17,4,POINT(-89.0 28.3)
2018-03-28,6,POINT(-93.0 42.6)
2018-08-30,43,POINT(-111.4 27.3)
2018-07-18,12,POINT(-99.7 40.3)
2018-11-06,7,POINT(-98.2 23.6)
2018-03-25,18,POINT(-70.9 40.8)
2018-08-30,4,POINT(-77.5 27.2)
2018-10-08,7,POINT(-83.3 37.2)
2018-11-19,16,POINT(-75.6 25.2)
2018-09-09,6,POINT(-83.2 41.8)
2018-07-09,23,POINT(-74.8 21.8)
2018-06-01,14,POINT(-117.3 25.0)
2018-10-29,30,POINT(-97.2 25.5)
2018-10-05,60,POINT(-82.7 21.2)
2018-05-19,3,POINT(-90.8 42.4)
2018-06-25,9,POINT(-111.2 49.4)
2018-01-08,8,POINT(-103.0 43.4)
2018-10-22,4,POINT(-104.1 45.8)
2018-08-23,34,POINT(-106.9 20.2)
2018-06-12,29,POINT(-102.8 23.5)
2018-02-18,14,POINT(-94.3 36.8)
2018-10-29,16,POINT(-77.3 49.3)
2018-02-07,2,POINT(-82.9 39.8)
2018-05-16,17,POINT(-78.2 31.2)
2018-11-06,32,POINT(-75.8 24.4)
2018-08-07,18,POINT(-99.2 24.6)
2018-12-14,7,POINT(-102.7 30.9)
2018-10-23,23,POINT(-117.1 41.4)
2018-02-03,9,POINT(-73.5 21.0)
2018-12-18,16,POINT(-116.7 45.6)
2018-03-20,14,POINT(-82.9 48.2)
2018-08-24,10,POINT(-101.1 46.7)
2018-09-30,26,POINT(-72.6 47.4)
2018-06-10,44,POINT(-99.0 20.5)
2018-06-24,1,POINT(-79.2 49.3)
2018-11-04,55,POINT(-105.9 31.0)
2018-08-09,15,POINT(-105.0 46.1)
2018-01-09,25,POINT(-90.2 25.6)
2018-10-16,39,POINT(-70.1 33.4)
2018-04-23,13,POINT(-94.1 21.3)
2018-07-24,37,POINT(-73.2 21.2)
2018-07-05,4,POINT(-80.7 48.3)
2018-12-07,4,POINT(-80.2 44.3)
2018-07-16,22,POINT(-98.2 35.9)
2018-09-23,41,POINT(-100.7 35.8)
2018-09-19,45,POINT(-110.4 42.5)
2018-09-05,21,POINT(-71.8 30.3)
2018-04-25,15,POINT(-72.0 42.9)
2018-05-01,9,POINT(-82.6 34.6)
2018-05-21,79,POINT(-105.2 39.1)
2018-03-06,8,POINT(-107.7 48.9)
2018-10-03,28,POINT(-70.6 34.1)
2018-11-09,16,POINT(-116.7 32.6)
2018-08-27,19,POINT(-77.8 47.2)
2018-10-29,11,POINT(-102.2 47.1)
2018-01-10,67,POINT(-99.1 49.8)
2018-08-21,17,POINT(-78.4 36.5)
2018-07-14,56,POINT(-115.5 30.3)
2018-01-12,1,POINT(-102.3 27.2)
2018-06-26,18,POINT(-72.4 21.0)
2018-06-26,26,POINT(-85.0 41.8)
2018-08-05,28,POINT(-82.3 27.0)
2018-01-11,48,POINT(-82.1 38.2)
2018-04-28,1,POINT(-117.0 47.5)
2018-06-13,1,POINT(-109.8 48.5)
2018-02-08,13,POINT(-95.4 20.1)
2018-02-22,1,POINT(-101.6 29.5)
2018-08-06,74,POINT(-99.5 45.1)
2018-07-25,6,POINT(-80.9 36.1)
2018-11-08,13,POINT(-119.3 44.2)
2018-12-26,2,POINT(-87.0 45.6)
2018-02-25,15,POINT(-120.0 33.3)
2018-04-28,10,POINT(-116.8 30.8)
2018-09-10,1,POINT(-99.6 33.7)
2018-10-13,9,POINT(-78.0 39.6)
2018-09-25,10,POINT(-112.8 31.0)
2018-10-18,92,POINT(-92.3 43.2)
2018-11-29,5,POINT(-86.1 47.1)
2018-06-29,16,POINT(-108.5 28.5)
2018-12-24,88,POINT(-94.4 48.9)
2018-08-23,32,POINT(-74.4 38.7)
2018-12-09,101,POINT(-94.4 46.3)
2018-07-15,70,POINT(-112.1 23.1)
2018-11-04,14,POINT(-88.6 27.5)
2018-03-21,24,POINT(-90.4 29.6)
2018-05-15,3,POINT(-118.7 29.1)
2018-01-22,12,POINT(-115.5 25.2)
2018-11-27,34,POINT(-112.2 46.0)
2018-08-13,15,POINT(-113.2 32.6)
2018-02-27,25,POINT(-107.0 48.9)
2018-04-03,28,POINT(-97.3 37.5)
2018-07-11,6,POINT(-101.4 24.2)
2018-04-13,42,POINT(-75.5 36.4)
2018-01-07,13,POINT(-89.4 49.8)
2018-05-08,5,POINT(-76.2 37.0)
2018-02-24,41,POINT(-93.6 20.1)
2018-08-19,11,POINT(-115.5 48.0)
2018-12-28,28,POINT(-96.8 27.0)
2018-03-03,16,POINT(-78.9 40.7)
2018-08-28,10,POINT(-110.3 35.5)
2018-03-31,34,POINT(-115.4 29.8)
2018-08-20,18,POINT(-103.5 28.5)
2018-08-21,10,POINT(-100.6 47.9)
2018-12-20,3,POINT(-104.7 47.4)
2018-11-29,46,POINT(-113.2 35.4)
2018-10-19,1,POINT(-107.5 27.8)
2018-12-11,40,POINT(-85.9 23.1)
2018-06-01,9,POINT(-100.7 24.7)
2018-05-25,21,POINT(-88.4 35.7)
2018-05-10,52,POINT(-93.2 29.2)
2018-05-21,4,POINT(-92.5 21.3)
2018-04-03,17,POINT(-107.6 33.7)
2018-04-24,29,POINT(-93.9 42.4)
2018-10-11,29,POINT(-118.8 46.8)
2018-05-23,15,POINT(-98.4 37.6)
2018-08-11,20,POINT(-91.4 41.7)
2018-08-20,29,POINT(-110.9 30.9)
2018-02-02,37,POINT(-107.2 34.9)
2018-10-03,29,POINT(-109.0 41.9)
2018-06-19,9,POINT(-116.5 41.8)
2018-05-20,115,POINT(-102.6 32.7)
2018-12-23,12,POINT(-71.1 36.3)
2018-07-20,1,POINT(-102.3 47.7)
2018-01-23,10,POINT(-97.0 39.0)
2018-08-12,3,POINT(-87.3 39.3)
2018-09-27,3,POINT(-87.6 43.5)
2018-12-13,7,POINT(-72.5 23.5)
2018-06-02,2,POINT(-77.1 35.7)
2018-11-29,24,POINT(-80.3 48.8)
2018-03-26,2,POINT(-72.4 30.8)
2018-04-19,5,POINT(-108.5 28.8)
2018-01-31,2,POINT(-89.1 38.0)
2018-08-17,2,POINT(-75.6 26.6)
2018-08-28,7,POINT(-88.8 36.7)
2018-12-29,17,POINT(-71.1 24.7)
2018-11-06,67,POINT(-115.0 37.4)
2018-05-21,42,POINT(-98.0 38.1)
2018-06-05,42,POINT(-71.1 32.6)
2018-10-26,4,POINT(-101.0 31.5)
2018-12-11,7,POINT(-83.0 27.4)
2018-04-09,2,POINT(-118.5 29.9)
2018-02-16,31,POINT(-85.3 35.0)
2018-11-23,2,POINT(-73.3 27.4)
2018-03-08,17,POINT(-100.9 43.5)
2018-03-03,6,POINT(-118.9 41.3)
2018-04-19,6,POINT(-118.6 28.1)
2018-06-16,94,POINT(-75.4 22.9)
2018-02-06,29,POINT(-83.9 20.0)
2018-04-29,37,POINT(-114.7 37.9)
2018-03-27,17,POINT(-117.3 26.3)
2018-02-21,41,POINT(-79.8 20.4)
2018-04-01,21,POINT(-79.5 30.8)
2018-10-16,59,POINT(-114.0 48.9)
2018-12-03,7,POINT(-104.9 40.7)
2018-10-25,19,POINT(-81.0 45.7)
2018-07-23,24,POINT(-93.7 24.3)
2018-08-26,10,POINT(-72.2 22.2)
2018-06-04,43,POINT(-95.9 20.3)
2018-08-28,79,POINT(-86.2 48.7)
2018-05-16,14,POINT(-94.5 29.0)
2018-12-28,10,POINT(-72.9 33.8)
2018-03-05,13,POINT(-100.1 31.8)
2018-05-03,39,POINT(-108.5 41.9)
2018-09-11,21,POINT(-103.7 29.3)
2018-04-24,1,POINT(-77.4 36.1)
2018-01-20,16,POINT(-95.1 49.9)
2018-01-16,1,POINT(-102.3 33.3)
2018-05-25,31,POINT(-92.8 36.5)
2018-07-27,8,POINT(-113.3 35.1)
2018-01-19,13,POINT(-119.7 44.1)
2018-06-15,33,POINT(-106.0 28.0)
2018-02-07,1,POINT(-89.7 25.1)
2018-06-30,4,POINT(-84.4 42.6)
2018-12-15,11,POINT(-78.7 32.5)
2018-04-15,6,POINT(-73.7 47.4)
2018-04-10,9,POINT(-99.4 39.3)
2018-03-31,127,POINT(-83.0 36.9)
2018-10-27,35,POINT(-116.3 22.1)
2018-11-28,44,POINT(-117.1 41.9)
2018-03-20,56,POINT(-113.8 40.6)
2018-03-14,9,POINT(-97.6 39.2)
2018-06-25,8,POINT(-109.4 28.0)
2018-04-06,6,POINT(-105.7 48.4)
2018-12-11,36,POINT(-87.6 29.6)
2018-04-13,23,POINT(-102.1 24.6)
2018-08-12,6,POINT(-92.1 49.6)
2018-01-06,10,POINT(-99.4 42.4)
2018-05-02,15,POINT(-111.6 32.4)
2018-08-24,16,POINT(-116.3 48.1)
2018-04-26,44,POINT(-108.2 22.7)
2018-06-12,10,POINT(-117.1 22.6)
2018-08-14,48,POINT(-89.1 40.5)
2018-08-18,12,POINT(-80.2 25.3)
2018-07-01,28,POINT(-103.0 47.5)
2018-09-06,54,POINT(-100.6 45.2)
2018-11-14,48,POINT(-79.2 29.2)
2018-07-29,2,POINT(-108.9 46.7)
2018-05-24,5,POINT(-114.0 21.3)
2018-12-11,13,POINT(-94.9 36.5)
2018-04-06,12,POINT(-87.7 48.1)
2018-12-12,21,POINT(-90.0 45.7)
2018-09-01,58,POINT(-84.3 30.7)
2018-03-27,3,POINT(-117.2 25.5)
2018-07-03,13,POINT(-98.6 26.3)
2018-05-01,5,POINT(-108.1 35.4)
2018-11-28,45,POINT(-82.0 37.9)
2018-04-02,67,POINT(-76.4 21.0)
2018-03-11,14,POINT(-105.9 32.4)
2018-05-13,3,POINT(-115.2 44.9)
2018-10-06,31,POINT(-107.3 33.3)
2018-05-17,24,POINT(-114.8 25.1)
2018-11-10,9,POINT(-103.9 48.6)
2018-07-06,44,POINT(-93.1 28.0)
2018-08-09,75,POINT(-71.3 44.0)
2018-02-15,17,POINT(-100.0 25.8)
2018-10-05,17,POINT(-109.0 32.7)
2018-07-11,8,POINT(-111.7 34.7)
2018-01-08,18,POINT(-111.3 35.0)
2018-10-03,12,POINT(-110.4 35.5)
2018-06-28,8,POINT(-81.9 26.7)
2018-11-30,2,POINT(-116.9 35.5)
2018-02-08,6,POINT(-70.1 34.5)
2018-10-20,5,POINT(-93.9 26.3)
2018-06-27,16,POINT(-92.8 49.6)
2018-06-11,19,POINT(-102.1 46.0)
2018-11-27,19,POINT(-85.5 46.6)
2018-04-14,10,POINT(-96.4 40.6)
2018-06-10,11,POINT(-103.5 24.8)
2018-10-14,36,POINT(-106.7 37.0)
2018-05-03,13,POINT(-73.7 44.6)
2018-02-23,89,POINT(-105.5 21.2)
2018-02-03,12,POINT(-98.2 34.9)
2018-08-30,21,POINT(-102.5 31.9)
2018-04-23,2,POINT(-115.7 26.4)
2018-11-14,22,POINT(-110.7 31.3)
2018-01-23,39,POINT(-110.5 49.5)
2018-02-15,58,POINT(-85.3 41.7)
2018-11-08,119,POINT(-99.7 29.0)
2018-05-15,7,POINT(-80.9 38.2)
2018-04-28,18,POINT(-84.6 27.4)
2018-07-08,12,POINT(-110.4 38.3)
2018-05-11,17,POINT(-91.9 46.9)
2018-07-31,4,POINT(-82.9 36.7)
2018-04-23,39,POINT(-88.3 42.0)
2018-02-13,49,POINT(-90.0 33.6)
2018-05-08,12,POINT(-83.0 35.7)
2018-12-30,7,POINT(-117.2 40.9)
2018-06-07,4,POINT(-83.4 44.4)
2018-09-30,24,POINT(-106.4 39.8)
2018-11-11,8,POINT(-91.4 49.3)
2018-12-21,49,POINT(-107.9 44.6)
2018-12-06,23,POINT(-78.1 43.3)
2018-02-14,21,POINT(-96.0 45.4)
2018-04-18,17,POINT(-87.9 28.4)
2018-08-07,1,POINT(-80.3 33.0)
2018-11-14,54,POINT(-75.2 36.9)
2018-11-11,20,POINT(-83.4 33.9)
2018-06-26,103,POINT(-112.6 45.4)
2018-08-16,16,POINT(-77.3 20.8)
2018-07-10,25,POINT(-89.1 26.3)
2018-06-09,2,POINT(-89.5 46.5)
2018-09-24,20,POINT(-73.9 21.8)
2018-12-24,29,POINT(-107.6 26.8)
2018-11-22,31,POINT(-108.0 30.5)
2018-07-09,30,POINT(-94.3 42.5)
2018-06-24,6,POINT(-82.5 36.8)
2018-10-17,75,POINT(-97.6 48.6)
2018-12-23,107,POINT(-88.3 26.8)
2018-05-25,2,POINT(-97.4 46.2)
2018-08-20,56,POINT(-89.5 28.5)
2018-12-26,7,POINT(-78.9 27.4)
2018-07-23,24,POINT(-111.0 35.0)
2018-08-01,9,POINT(-85.2 22.1)
2018-02-09,69,POINT(-80.6 31.5)
2018-10-02,3,POINT(-97.6 30.7)
2018-11-19,14,POINT(-103.8 24.8)
2018-03-23,12,POINT(-119.3 45.8)
2018-06-30,8,POINT(-80.1 31.6)
2018-11-16,21,POINT(-103.6 49.5)
2018-03-24,3,POINT(-102.1 47.0)
2018-10-30,26,POINT(-103.2 25.8)
2018-09-19,79,POINT(-95.1 35.2)
2018-09-29,33,POINT(-84.9 38.1)
2018-07-19,40,POINT(-81.4 44.6)
2018-08-28,9,POINT(-100.4 46.6)
2018-06-29,8,POINT(-86.8 38.7)
2018-06-20,15,POINT(-84.0 21.1)
2018-10-22,1,POINT(-105.2 34.4)
2018-06-26,59,POINT(-115.2 46.5)
2018-08-25,4,POINT(-75.3 41.4)
2018-05-18,47,POINT(-86.1 46.1)
2018-11-23,2,POINT(-87.6 40.2)
2018-11-07,35,POINT(-117.1 21.3)
2018-05-09,4,POINT(-79.1 49.0)
2018-02-18,1,POINT(-91.7 47.5)
2018-06-13,26,POINT(-77.6 23.8)
2018-10-04,7,POINT(-71.3 23.4)
2018-10-20,26,POINT(-72.1 36.2)
2018-04-26,17,POINT(-77.2 42.7)
2018-01-24,3,POINT(-119.5 31.5)
2018-11-07,54,POINT(-75.7 24.1)
2018-01-25,13,POINT(-116.2 35.3)
2018-05-07,27,POINT(-77.4 30.1)
2018-08-22,14,POINT(-106.0 30.6)
2018-07-28,19,POINT(-89.5 39.3)
2018-04-03,8,POINT(-118.1 46.6)
2018-04-04,5,POINT(-81.4 36.8)
2018-11-23,16,POINT(-114.4 40.6)
2018-08-13,12,POINT(-99.5 39.8)
2018-10-07,10,POINT(-79.1 36.5)
2018-01-11,23,POINT(-85.2 29.3)
2018-11-25,24,POINT(-119.7 31.3)
2018-01-12,1,POINT(-99.8 29.5)
2018-02-04,9,POINT(-117.9 47.5)
2018-08-16,11,POINT(-86.3 44.8)
2018-08-08,3,POINT(-71.6 37.4)
2018-05-21,6,POINT(-87.2 47.4)
2018-01-23,2,POINT(-108.8 46.6)
2018-03-24,112,POINT(-102.2 47.8)
2018-08-17,27,POINT(-71.2 26.7)
2018-12-10,2,POINT(-108.8 41.5)
2018-03-21,1,POINT(-91.9 38.3)
2018-12-19,26,POINT(-100.0 42.0)
2018-10-17,12,POINT(-81.6 27.9)
2018-11-27,31,POINT(-76.6 40.8)
2018-06-08,52,POINT(-103.0 32.3)
2018-05-08,19,POINT(-87.0 45.0)
2018-07-09,5,POINT(-92.5 43.9)
2018-01-31,31,POINT(-106.1 26.3)
2018-12-25,63,POINT(-106.4 25.5)
2018-01-15,18,POINT(-93.1 41.5)
2018-11-09,23,POINT(-112.3 36.5)
2018-03-16,9,POINT(-79.5 36.7)
2018-02-03,10,POINT(-116.5 42.6)
2018-12-25,27,POINT(-115.3 45.6)
2018-07-15,53,POINT(-102.9 27.2)
2018-11-27,20,POINT(-114.1 36.7)
2018-01-29,32,POINT(-96.2 44.9)
2018-07-13,4,POINT(-100.0 46.2)
2018-01-16,5,POINT(-83.9 28.6)
2018-03-18,16,POINT(-72.3 23.1)
2018-10-20,4,POINT(-82.3 27.0)
2018-03-22,21,POINT(-111.0 48.4)
2018-05-04,7,POINT(-73.2 33.9)
2018-01-19,32,POINT(-100.4 32.6)
2018-04-12,34,POINT(-96.3 20.4)
2018-03-18,13,POINT(-98.9 21.5)
2018-08-17,4,POINT(-106.0 40.1)
2018-10-24,21,POINT(-75.2 37.7)
2018-07-22,99,POINT(-103.4 37.3)
2018-03-02,20,POINT(-91.1 23.3)
2018-01-26,1,POINT(-108.0 30.6)
2018-03-12,1,POINT(-80.1 44.4)
2018-04-13,8,POINT(-81.3 25.2)
2018-11-22,5,POINT(-105.2 46.5)
2018-12-29,34,POINT(-85.9 23.6)
2018-06-06,38,POINT(-84.8 25.1)
2018-12-29,6,POINT(-91.9 34.3)
2018-12-25,8,POINT(-90.0 48.4)
2018-07-13,6,POINT(-91.3 29.9)
2018-10-02,48,POINT(-115.9 39.7)
2018-11-20,14,POINT(-86.5 37.7)
2018-07-05,22,POINT(-96.5 24.5)
2018-11-22,11,POINT(-98.1 27.4)
2018-04-23,20,POINT(-77.0 47.9)
2018-11-09,10,POINT(-118.8 25.5)
2018-06-14,9,POINT(-107.4 40.9)
2018-03-02,21,POINT(-113.9 48.9)
2018-04-02,18,POINT(-118.2 23.6)
2018-10-13,7,POINT(-106.2 32.0)
