date,number_of_strikes,center_point_geom
2016-12-05,30,POINT(-83.8 40.9)
2017-12-26,6,POINT(-104.5 33.5)
2017-05-28,2,POINT(-85.6 24.6)
2017-02-02,17,POINT(-112.8 37.6)
2016-06-30,2,POINT(-113.3 37.8)
2016-10-28,24,POINT(-102.6 25.4)
2016-07-01,24,POINT(-70.1 33.8)
2017-05-24,13,POINT(-76.9 47.0)
2016-04-04,24,POINT(-89.0 23.4)
2017-02-17,33,POINT(-104.6 49.3)
2016-06-04,5,POINT(-111.8 20.2)
2017-11-22,21,POINT(-82.8 38.7)
2016-04-06,24,POINT(-109.8 36.8)
2017-01-03,5,POINT(-99.4 20.3)
2016-08-25,26,POINT(-93.5 38.6)
2016-01-13,26,POINT(-115.4 43.9)
2016-10-27,4,POINT(-81.0 21.8)
2016-06-30,8,POINT(-72.9 35.1)
2016-06-03,57,POINT(-112.7 41.9)
2017-01-25,2,POINT(-76.6 43.8)
2016-06-25,6,POINT(-95.8 44.7)
2017-08-05,18,POINT(-113.2 22.4)
2017-08-18,70,POINT(-89.6 39.9)
2017-12-01,6,POINT(-73.5 41.6)
2017-08-26,34,POINT(-72.1 28.2)
2016-03-09,10,POINT(-84.0 49.3)
2016-11-03,9,POINT(-95.3 41.5)
2017-11-06,111,POINT(-110.7 47.5)
2017-11-21,34,POINT(-90.0 40.8)
2017-06-28,6,POINT(-89.3 23.9)
2016-02-22,5,POINT(-114.4 27.8)
2016-08-03,2,POINT(-107.3 32.7)
2017-12-14,14,POINT(-104.6 32.9)
2016-02-07,9,POINT(-77.0 39.4)
2017-03-03,10,POINT(-90.8 37.4)
2016-09-17,12,POINT(-107.8 22.6)
2017-01-08,95,POINT(-104.5 45.2)
2016-01-31,1,POINT(-112.7 45.6)
2017-01-27,12,POINT(-117.8 45.5)
2017-02-28,2,POINT(-94.5 26.6)
2016-01-05,23,POINT(-118.4 29.6)
2017-11-21,2,POINT(-70.4 42.1)
2016-02-23,30,POINT(-81.4 32.2)
2017-12-31,41,POINT(-81.1 33.4)
2017-05-18,71,POINT(-82.3 37.9)
2017-05-22,3,POINT(-87.9 21.0)
2017-03-28,78,POINT(-116.5 20.9)
2016-07-18,11,POINT(-97.2 21.8)
2016-09-29,21,POINT(-106.1 26.7)
2016-08-13,1,POINT(-105.1 49.4)
2017-04-15,10,POINT(-101.5 22.9)
2016-01-18,9,POINT(-104.0 46.5)
2017-09-20,15,POINT(-86.9 23.6)
2016-01-10,3,POINT(-119.6 42.1)
2016-02-08,24,POINT(-101.7 39.1)
2016-02-10,19,POINT(-72.8 41.8)
2017-09-11,5,POINT(-107.1 22.6)
2016-02-13,83,POINT(-88.9 42.6)
2016-07-15,1,POINT(-92.0 29.8)
2016-10-25,9,POINT(-95.5 27.6)
2016-07-27,7,POINT(-113.9 38.7)
2017-04-03,17,POINT(-78.2 23.0)
2017-11-18,44,POINT(-91.6 27.2)
2016-08-23,22,POINT(-93.1 36.6)
2017-05-29,1,POINT(-72.5 43.4)
2016-12-25,40,POINT(-115.9 46.1)
2017-01-17,7,POINT(-95.4 32.8)
2017-03-02,3,POINT(-84.7 49.3)
2016-12-09,12,POINT(-80.1 43.2)
2016-09-10,46,POINT(-120.0 32.1)
2017-07-01,1,POINT(-85.9 31.7)
2017-05-21,20,POINT(-72.2 33.2)
2017-06-01,9,POINT(-83.5 42.4)
2016-11-25,20,POINT(-99.0 29.6)
2017-05-02,7,POINT(-76.2 23.1)
2017-04-26,69,POINT(-76.1 36.9)
2017-04-16,3,POINT(-85.6 38.5)
2017-06-15,4,POINT(-86.7 48.2)
2017-03-12,1,POINT(-102.8 24.0)
2017-02-25,32,POINT(-107.9 36.0)
2016-06-10,2,POINT(-88.5 26.5)
2017-03-09,7,POINT(-119.6 42.7)
2017-07-12,5,POINT(-77.9 30.6)
2016-01-16,9,POINT(-74.9 39.1)
2017-09-11,30,POINT(-111.8 25.2)
2017-11-19,60,POINT(-91.4 37.4)
2016-03-05,43,POINT(-111.1 20.5)
2017-07-28,37,POINT(-95.3 45.2)
2016-03-13,11,POINT(-88.1 37.7)
2016-07-22,33,POINT(-100.5 26.6)
2016-09-10,31,POINT(-75.3 30.0)
2017-07-25,6,POINT(-75.4 24.5)
2017-09-04,7,POINT(-93.5 40.2)
2017-06-12,14,POINT(-91.0 31.2)
2016-07-13,67,POINT(-119.9 48.6)
2016-09-07,3,POINT(-103.1 46.8)
2017-07-03,90,POINT(-82.0 44.4)
2016-10-11,4,POINT(-70.3 27.9)
2017-06-26,14,POINT(-72.7 28.7)
2017-04-27,8,POINT(-115.3 32.3)
2016-11-05,11,POINT(-99.1 47.5)
2016-06-29,64,POINT(-117.3 34.2)
2017-10-14,20,POINT(-78.1 22.9)
2016-09-01,8,POINT(-83.5 27.0)
2017-03-16,20,POINT(-73.9 21.4)
2016-10-01,13,POINT(-94.9 21.7)
2016-08-11,58,POINT(-114.8 47.7)
2017-01-01,9,POINT(-90.8 38.5)
2017-06-22,18,POINT(-76.6 23.0)
2016-09-06,38,POINT(-117.5 37.5)
2016-01-13,64,POINT(-79.3 49.1)
2016-11-03,33,POINT(-88.8 20.5)
2017-09-01,55,POINT(-113.4 42.4)
2016-07-10,13,POINT(-87.0 25.3)
2017-11-28,29,POINT(-116.9 31.3)
2016-01-19,2,POINT(-111.3 23.4)
2016-12-04,19,POINT(-117.1 20.2)
2017-08-01,1,POINT(-90.8 23.0)
2016-01-26,7,POINT(-105.6 37.2)
2016-01-06,22,POINT(-105.6 47.0)
2016-05-20,4,POINT(-87.7 20.6)
2016-01-27,5,POINT(-114.5 21.9)
2016-04-14,2,POINT(-88.3 24.9)
2017-06-05,28,POINT(-85.1 49.2)
2016-10-05,12,POINT(-77.1 25.1)
2016-10-29,44,POINT(-86.4 34.1)
2016-01-12,9,POINT(-87.3 21.3)
2017-10-29,12,POINT(-87.2 45.5)
2016-03-17,14,POINT(-117.9 48.4)
2016-01-18,40,POINT(-97.9 42.7)
2017-07-23,7,POINT(-92.4 36.9)
2017-10-03,2,POINT(-86.7 27.5)
2016-06-22,20,POINT(-105.4 25.4)
2017-02-04,35,POINT(-86.1 35.5)
2016-03-27,17,POINT(-100.2 28.7)
2016-12-08,8,POINT(-84.2 40.1)
2017-03-24,20,POINT(-110.7 28.0)
2016-02-23,95,POINT(-104.8 25.1)
2017-03-02,18,POINT(-72.5 37.4)
2016-03-18,8,POINT(-82.1 42.8)
2017-12-16,6,POINT(-75.1 22.2)
2017-03-14,127,POINT(-110.0 38.6)
2017-05-11,38,POINT(-72.9 44.5)
2016-06-20,7,POINT(-82.8 20.2)
2017-07-03,7,POINT(-90.5 26.7)
2017-11-28,33,POINT(-119.4 29.0)
2016-12-26,98,POINT(-117.4 20.4)
2016-08-23,13,POINT(-81.4 40.3)
2017-03-08,6,POINT(-86.6 32.6)
2016-01-16,6,POINT(-109.3 39.4)
2017-05-10,32,POINT(-97.9 32.1)
2017-08-08,19,POINT(-87.2 25.2)
2016-07-29,21,POINT(-119.2 35.5)
2016-11-22,5,POINT(-86.1 41.7)
2017-09-18,3,POINT(-99.9 24.6)
2016-09-03,1,POINT(-115.3 30.6)
2017-07-02,50,POINT(-111.8 42.0)
2017-05-17,9,POINT(-98.7 39.7)
2017-07-20,29,POINT(-88.7 50.0)
2016-06-15,44,POINT(-102.8 25.2)
2017-03-16,19,POINT(-114.5 30.3)
2017-11-19,12,POINT(-78.7 25.9)
2016-12-18,1,POINT(-95.0 27.3)
2017-12-03,9,POINT(-105.9 25.9)
2016-04-08,8,POINT(-85.8 49.7)
2017-09-15,17,POINT(-103.2 39.4)
2016-04-27,29,POINT(-101.9 22.5)
2017-11-04,25,POINT(-106.1 35.6)
2017-07-22,41,POINT(-102.0 22.5)
2016-12-18,1,POINT(-106.9 31.7)
2017-07-27,19,POINT(-70.9 39.2)
2017-05-15,5,POINT(-107.1 21.4)
2016-02-08,72,POINT(-87.6 21.4)
2016-11-25,11,POINT(-110.4 27.5)
2016-11-18,20,POINT(-92.2 39.8)
2017-05-12,9,POINT(-94.6 47.7)
2016-01-29,5,POINT(-92.3 28.2)
2017-06-26,24,POINT(-102.2 48.7)
2016-11-11,57,POINT(-76.5 36.4)
2017-07-04,2,POINT(-105.1 35.1)
2017-05-27,35,POINT(-76.4 23.1)
2017-07-21,9,POINT(-99.7 48.7)
2017-04-11,3,POINT(-87.4 43.7)
2017-11-28,25,POINT(-119.5 20.1)
2017-08-25,2,POINT(-98.0 43.8)
2016-07-17,27,POINT(-87.5 36.6)
2017-11-13,12,POINT(-105.1 23.0)
2016-06-30,4,POINT(-103.9 41.0)
2016-05-09,4,POINT(-100.2 40.0)
2017-10-15,28,POINT(-106.5 40.5)
2016-05-10,36,POINT(-89.8 46.3)
2017-10-15,24,POINT(-117.5 42.8)
2016-01-05,26,POINT(-78.4 47.3)
2016-06-15,38,POINT(-72.0 31.5)
2017-01-19,12,POINT(-111.7 36.9)
2017-09-23,4,POINT(-108.7 49.6)
2017-07-08,10,POINT(-72.6 37.7)
2016-04-01,78,POINT(-111.8 32.7)
2016-07-05,12,POINT(-114.7 34.0)
2017-08-12,52,POINT(-80.3 42.2)
2017-04-09,25,POINT(-86.1 31.0)
2017-07-11,27,POINT(-86.0 21.4)
2017-06-02,5,POINT(-108.7 47.4)
2017-11-12,10,POINT(-101.2 34.5)
2016-04-24,27,POINT(-112.0 35.6)
2016-09-19,22,POINT(-111.9 30.9)
2016-12-09,40,POINT(-95.2 47.6)
2016-08-26,5,POINT(-86.4 25.5)
2016-11-04,28,POINT(-104.0 31.7)
2016-01-16,1,POINT(-96.2 31.4)
2016-03-02,8,POINT(-102.6 35.1)
2017-12-06,20,POINT(-74.3 49.1)
2016-11-16,79,POINT(-84.8 26.0)
2017-01-02,91,POINT(-88.7 39.1)
2017-03-10,12,POINT(-83.5 36.7)
2016-10-18,29,POINT(-106.6 27.9)
2016-06-11,19,POINT(-73.5 32.4)
2016-08-28,25,POINT(-110.0 32.7)
2016-11-20,27,POINT(-113.1 26.9)
2017-01-09,16,POINT(-74.7 34.5)
2016-05-08,34,POINT(-107.0 25.6)
2016-05-02,18,POINT(-77.6 26.2)
2017-10-10,3,POINT(-105.1 45.5)
2017-04-08,91,POINT(-105.3 48.0)
2017-06-10,8,POINT(-72.1 31.7)
2016-08-16,67,POINT(-71.7 20.3)
2016-05-23,7,POINT(-71.9 46.7)
2016-06-24,39,POINT(-113.1 43.7)
2016-02-22,24,POINT(-91.4 32.5)
2016-11-30,9,POINT(-118.2 38.6)
2017-10-20,56,POINT(-85.7 47.4)
2017-07-06,18,POINT(-86.4 49.6)
2016-10-19,36,POINT(-70.4 34.0)
2016-08-27,32,POINT(-76.1 34.1)
2017-03-18,1,POINT(-109.1 46.1)
2017-12-07,7,POINT(-97.8 42.4)
2016-05-15,13,POINT(-107.1 43.9)
2017-08-22,55,POINT(-117.6 38.6)
2017-12-01,2,POINT(-100.9 30.9)
2016-03-11,5,POINT(-114.6 25.7)
2016-01-08,20,POINT(-81.8 48.6)
2017-03-08,22,POINT(-100.5 24.6)
2016-12-01,4,POINT(-118.4 33.4)
2017-09-18,60,POINT(-106.5 34.3)
2017-02-22,4,POINT(-103.4 46.7)
2016-10-27,5,POINT(-97.3 41.3)
2016-08-24,21,POINT(-85.9 27.2)
2017-08-10,11,POINT(-80.6 26.0)
2017-05-20,1,POINT(-70.7 48.4)
2017-02-02,51,POINT(-77.3 21.3)
2017-09-02,2,POINT(-97.1 46.8)
2016-11-18,4,POINT(-114.7 26.5)
2016-01-02,46,POINT(-86.8 22.7)
2017-09-25,7,POINT(-98.9 28.5)
2016-07-03,35,POINT(-99.7 36.6)
2016-01-16,4,POINT(-103.1 45.8)
2016-10-05,1,POINT(-111.6 40.3)
2016-12-16,6,POINT(-115.6 43.2)
2017-01-04,28,POINT(-79.1 47.4)
2017-07-06,22,POINT(-110.8 20.2)
2017-01-12,8,POINT(-85.0 39.5)
2016-02-24,21,POINT(-83.7 31.6)
2016-07-26,22,POINT(-104.6 38.4)
2016-05-11,17,POINT(-92.2 21.6)
2016-12-31,55,POINT(-84.4 24.5)
2016-12-21,32,POINT(-113.3 41.5)
2016-06-26,34,POINT(-111.5 46.4)
2016-08-29,12,POINT(-84.1 34.9)
2016-10-10,24,POINT(-106.0 25.8)
2017-09-26,5,POINT(-114.6 42.1)
2017-03-12,8,POINT(-94.0 21.5)
2017-11-09,14,POINT(-79.7 41.9)
2017-06-08,34,POINT(-104.7 44.3)
2016-03-11,9,POINT(-107.0 21.8)
2016-02-23,12,POINT(-109.6 32.1)
2016-01-13,64,POINT(-96.2 23.7)
2017-01-10,7,POINT(-91.4 44.6)
2017-07-24,20,POINT(-113.3 44.6)
2016-09-16,3,POINT(-79.9 47.7)
2016-03-20,11,POINT(-93.5 24.0)
2017-04-20,9,POINT(-91.9 41.6)
2016-02-29,1,POINT(-114.1 46.7)
2016-02-16,18,POINT(-88.8 33.2)
2017-05-04,9,POINT(-86.1 29.8)
2017-12-14,6,POINT(-99.8 41.4)
2016-02-05,45,POINT(-90.0 32.2)
2017-06-14,6,POINT(-108.3 33.4)
2016-09-12,11,POINT(-88.0 41.7)
2016-10-12,60,POINT(-93.3 33.6)
2017-01-01,2,POINT(-90.9 44.7)
2017-07-06,56,POINT(-107.4 41.2)
2016-08-15,10,POINT(-80.5 48.4)
2016-06-19,32,POINT(-78.7 36.2)
2017-05-11,9,POINT(-114.8 39.8)
2016-09-01,11,POINT(-76.6 21.8)
2017-01-27,12,POINT(-81.2 43.2)
2017-06-07,59,POINT(-92.3 38.7)
2017-12-27,16,POINT(-117.2 34.4)
2017-10-13,5,POINT(-93.8 49.2)
2016-10-24,19,POINT(-96.6 31.9)
2017-04-01,45,POINT(-108.8 24.1)
2017-03-12,5,POINT(-78.3 28.4)
2016-12-11,9,POINT(-104.0 47.3)
2017-04-22,17,POINT(-91.0 26.3)
2016-07-03,88,POINT(-97.5 49.0)
2017-12-24,13,POINT(-76.1 40.4)
2016-09-28,18,POINT(-95.0 26.1)
2017-04-05,3,POINT(-106.1 22.0)
2016-04-08,29,POINT(-83.9 34.2)
2017-03-09,5,POINT(-81.6 35.1)
2017-10-05,8,POINT(-73.3 30.5)
2017-09-18,25,POINT(-82.7 21.4)
2017-04-17,25,POINT(-117.5 47.7)
2016-09-25,8,POINT(-78.5 38.0)
2017-07-25,38,POINT(-95.9 34.5)
2017-09-12,32,POINT(-112.7 30.7)
2017-01-30,20,POINT(-71.1 40.3)
2017-02-11,4,POINT(-87.5 35.8)
2017-01-21,48,POINT(-75.4 45.4)
2017-06-17,15,POINT(-111.1 36.7)
2016-12-06,10,POINT(-81.2 35.7)
2017-06-22,53,POINT(-90.2 26.0)
2016-08-01,72,POINT(-100.7 22.2)
2017-01-31,26,POINT(-109.3 26.3)
2016-02-13,32,POINT(-103.0 24.8)
2017-08-14,6,POINT(-93.3 41.7)
2016-12-31,6,POINT(-83.3 27.7)
2016-06-22,17,POINT(-98.2 40.3)
2016-09-29,82,POINT(-100.4 37.4)
2017-07-03,28,POINT(-119.6 27.5)
2017-07-24,28,POINT(-72.5 38.4)
2017-05-04,6,POINT(-81.5 40.9)
2016-06-30,11,POINT(-70.2 20.6)
2017-09-08,9,POINT(-74.0 36.8)
2016-04-05,8,POINT(-76.9 43.2)
2017-08-24,27,POINT(-117.1 23.4)
2016-03-11,3,POINT(-89.2 31.8)
2017-09-03,4,POINT(-108.7 28.9)
2016-11-06,11,POINT(-75.9 39.1)
2016-11-22,8,POINT(-79.0 42.8)
2017-11-13,47,POINT(-111.5 48.9)
2016-12-12,5,POINT(-80.7 34.9)
2016-06-14,6,POINT(-70.7 41.6)
2016-08-03,4,POINT(-102.1 35.7)
2016-12-09,40,POINT(-101.7 30.8)
2016-03-01,5,POINT(-118.7 26.1)
2016-07-04,9,POINT(-83.6 46.6)
2016-12-29,23,POINT(-78.7 37.5)
2016-06-30,2,POINT(-117.7 39.2)
2017-12-31,34,POINT(-72.7 38.5)
2016-02-03,25,POINT(-116.3 27.1)
2017-02-08,7,POINT(-91.6 29.7)
2017-07-10,10,POINT(-73.6 45.3)
2016-05-17,20,POINT(-73.6 33.5)
2017-11-28,59,POINT(-113.3 20.4)
2016-01-28,20,POINT(-71.4 33.1)
2016-04-15,6,POINT(-106.5 27.0)
2016-06-05,14,POINT(-102.9 45.9)
2016-04-16,12,POINT(-86.2 35.4)
2016-08-20,16,POINT(-114.4 49.8)
2016-07-14,15,POINT(-93.3 21.0)
2016-07-20,10,POINT(-79.2 36.6)
2016-04-18,42,POINT(-95.2 21.6)
2017-06-26,9,POINT(-116.9 28.5)
2016-02-10,16,POINT(-79.7 26.9)
2016-03-04,7,POINT(-108.0 28.5)
2017-11-12,12,POINT(-79.7 49.4)
2017-02-18,23,POINT(-73.1 28.4)
2017-01-06,29,POINT(-82.3 24.9)
2017-10-12,33,POINT(-118.3 48.5)
2016-12-29,27,POINT(-87.0 38.8)
2016-08-23,13,POINT(-106.4 28.6)
2017-04-15,1,POINT(-110.1 39.8)
2017-05-14,15,POINT(-82.0 43.7)
2017-02-26,2,POINT(-105.5 20.5)
2017-08-01,68,POINT(-112.8 27.0)
2016-07-06,10,POINT(-111.5 37.1)
2017-06-23,15,POINT(-86.1 35.3)
2017-02-06,3,POINT(-97.1 32.6)
2017-05-08,110,POINT(-109.6 20.9)
2017-12-23,14,POINT(-116.0 48.5)
2016-08-21,8,POINT(-73.1 41.5)
2017-05-06,5,POINT(-70.1 49.9)
2017-06-14,21,POINT(-100.3 46.2)
2016-11-07,12,POINT(-107.6 37.2)
2016-04-22,8,POINT(-117.9 30.6)
2017-05-15,1,POINT(-104.6 24.9)
2016-12-09,1,POINT(-90.9 26.3)
2016-12-23,24,POINT(-93.8 46.0)
2016-05-05,14,POINT(-99.4 45.8)
2017-12-20,38,POINT(-101.9 45.8)
2016-03-22,29,POINT(-71.1 45.8)
2016-09-08,18,POINT(-95.0 25.6)
2017-07-06,17,POINT(-119.6 45.6)
2017-01-16,28,POINT(-85.0 23.8)
2017-12-17,28,POINT(-90.8 32.4)
2016-04-08,9,POINT(-112.1 49.8)
2017-03-27,3,POINT(-84.6 40.9)
2017-08-17,30,POINT(-119.0 39.4)
2016-01-24,6,POINT(-83.7 26.8)
2017-02-20,32,POINT(-112.5 42.1)
2016-12-18,20,POINT(-70.8 36.4)
2016-03-13,9,POINT(-94.4 34.4)
2017-11-25,39,POINT(-119.5 27.0)
2017-05-29,24,POINT(-78.1 23.7)
2016-01-30,16,POINT(-78.8 26.9)
2017-10-19,8,POINT(-81.8 35.2)
2017-03-25,86,POINT(-93.1 48.9)
2017-04-24,37,POINT(-109.1 27.6)
2017-04-01,3,POINT(-88.0 40.3)
2017-12-24,33,POINT(-77.6 25.3)
2016-01-27,3,POINT(-95.3 32.2)
2016-12-21,6,POINT(-116.6 28.3)
2017-09-08,64,POINT(-71.2 30.4)
2017-09-13,41,POINT(-86.2 26.7)
2016-01-19,19,POINT(-70.9 49.2)
2017-06-11,25,POINT(-110.7 30.0)
2016-09-26,2,POINT(-109.8 46.2)
2017-07-12,9,POINT(-115.0 30.1)
2016-05-25,8,POINT(-109.5 35.4)
2017-10-29,1,POINT(-114.6 47.4)
2017-06-25,25,POINT(-106.3 26.6)
2017-09-08,8,POINT(-91.0 33.8)
2016-05-28,21,POINT(-79.0 48.4)
2017-07-13,1,POINT(-115.2 45.5)
2016-07-01,1,POINT(-112.1 36.2)
2017-10-31,4,POINT(-105.5 27.2)
2016-02-11,25,POINT(-102.8 36.4)
2016-06-13,19,POINT(-75.5 45.1)
2017-11-16,5,POINT(-108.7 40.4)
2016-04-03,15,POINT(-113.6 35.3)
2016-08-01,20,POINT(-76.3 27.3)
2016-07-06,56,POINT(-75.9 39.1)
2016-03-28,29,POINT(-80.7 28.9)
2017-04-02,3,POINT(-100.9 20.4)
2017-04-16,7,POINT(-74.4 31.4)
2016-02-23,11,POINT(-98.0 26.1)
2017-01-06,3,POINT(-80.4 46.8)
2017-10-17,17,POINT(-98.3 23.6)
2017-05-31,48,POINT(-95.9 30.2)
2016-12-30,8,POINT(-77.0 26.4)
2016-02-06,84,POINT(-120.0 25.1)
2016-04-28,6,POINT(-106.3 34.9)
2017-02-12,13,POINT(-87.8 49.4)
2016-12-28,9,POINT(-73.9 31.5)
2017-01-03,8,POINT(-119.4 34.7)
2016-06-01,10,POINT(-96.8 39.1)
2016-11-18,1,POINT(-94.2 40.8)
2016-10-20,16,POINT(-70.0 33.5)
2017-04-24,28,POINT(-85.1 22.4)
2017-12-24,40,POINT(-113.7 45.2)
2017-04-22,8,POINT(-92.2 36.6)
2017-03-23,16,POINT(-112.3 34.0)
2016-05-09,45,POINT(-83.7 45.2)
2017-12-04,33,POINT(-101.8 37.9)
2017-12-09,13,POINT(-87.0 26.4)
2017-10-21,4,POINT(-75.3 32.7)
2016-12-07,17,POINT(-80.4 40.6)
2016-09-23,92,POINT(-80.2 49.6)
2016-12-03,29,POINT(-106.0 38.4)
2017-04-19,38,POINT(-90.4 25.8)
2017-02-18,5,POINT(-110.6 20.5)
2016-10-17,47,POINT(-108.9 29.1)
2016-06-20,1,POINT(-84.6 32.8)
2017-03-14,40,POINT(-99.7 38.7)
2016-10-27,6,POINT(-75.6 25.8)
2016-05-28,20,POINT(-95.6 22.5)
2017-10-21,7,POINT(-116.6 26.7)
2016-09-21,3,POINT(-99.3 36.0)
2016-04-04,6,POINT(-113.3 23.9)
2017-11-28,13,POINT(-70.3 24.6)
2017-02-20,51,POINT(-118.8 46.9)
2016-09-13,10,POINT(-91.9 22.7)
2017-12-23,2,POINT(-101.8 41.0)
2017-05-29,1,POINT(-89.7 20.7)
2017-11-09,5,POINT(-93.0 37.6)
2016-12-15,2,POINT(-74.1 44.7)
2016-07-23,10,POINT(-110.9 36.0)
2017-11-20,10,POINT(-114.0 27.7)
2016-12-09,72,POINT(-76.5 20.6)
2017-04-09,8,POINT(-73.4 20.3)
2017-06-22,19,POINT(-102.2 44.6)
2016-01-29,35,POINT(-72.2 38.8)
2017-09-30,15,POINT(-102.9 33.7)
2017-01-10,24,POINT(-90.8 35.2)
2016-04-14,74,POINT(-86.7 35.9)
2016-11-29,8,POINT(-70.3 30.8)
2016-03-09,2,POINT(-111.5 44.9)
2016-04-16,12,POINT(-105.3 49.8)
2017-11-22,16,POINT(-92.7 35.3)
2016-04-11,18,POINT(-109.3 34.8)
2016-09-18,27,POINT(-91.0 47.8)
2017-10-25,46,POINT(-81.1 39.9)
2017-07-05,14,POINT(-76.0 39.2)
2016-10-15,4,POINT(-103.2 21.9)
2016-05-16,11,POINT(-111.4 34.7)
2017-05-04,4,POINT(-85.7 38.0)
2017-11-19,5,POINT(-85.7 44.5)
2016-03-07,1,POINT(-98.1 42.0)
2016-05-30,54,POINT(-90.3 49.7)
2016-10-04,28,POINT(-80.1 22.3)
2016-07-30,3,POINT(-83.3 36.4)
2016-12-15,51,POINT(-86.4 23.3)
2017-09-19,41,POINT(-86.9 44.1)
2017-10-09,49,POINT(-83.8 37.3)
2016-05-26,3,POINT(-89.6 28.2)
2016-12-30,2,POINT(-115.8 33.2)
2017-11-08,2,POINT(-90.9 47.9)
2016-08-15,69,POINT(-75.5 43.4)
2017-10-07,22,POINT(-118.1 36.0)
2017-11-22,4,POINT(-100.0 44.0)
2016-10-16,53,POINT(-100.4 20.9)
2016-11-25,12,POINT(-107.3 46.9)
2017-01-29,31,POINT(-91.3 42.6)
2017-07-08,21,POINT(-111.5 43.9)
2016-05-18,21,POINT(-74.2 36.1)
2017-02-27,12,POINT(-112.2 40.8)
2016-09-09,11,POINT(-71.7 39.3)
2017-02-19,4,POINT(-119.4 44.4)
2017-05-21,2,POINT(-95.6 41.1)
2016-12-11,53,POINT(-118.2 35.1)
2017-11-27,56,POINT(-76.1 22.6)
2017-07-30,21,POINT(-80.1 49.8)
2016-06-28,10,POINT(-108.7 30.6)
2016-08-01,1,POINT(-113.1 42.8)
2017-03-13,12,POINT(-109.4 38.3)
2017-04-24,22,POINT(-116.1 49.3)
2016-06-01,8,POINT(-108.2 48.9)
2017-02-16,9,POINT(-116.6 33.0)
2016-05-02,13,POINT(-77.4 45.6)
2017-08-28,14,POINT(-77.3 23.6)
2017-08-16,28,POINT(-92.6 26.3)
2017-09-11,14,POINT(-74.0 37.2)
2017-08-01,38,POINT(-102.5 26.4)
2016-08-30,14,POINT(-111.1 23.6)
2016-11-01,1,POINT(-104.8 26.1)
2016-05-15,4,POINT(-113.8 30.0)
2016-06-07,26,POINT(-78.9 49.5)
2016-05-31,13,POINT(-82.0 22.6)
2017-03-31,13,POINT(-110.5 22.6)
2017-07-07,77,POINT(-92.7 21.3)
2016-11-29,17,POINT(-106.0 27.2)
2017-04-07,3,POINT(-113.4 23.4)
2017-04-13,12,POINT(-107.7 21.3)
2016-01-26,17,POINT(-90.0 33.4)
2016-06-14,1,POINT(-87.5 44.1)
2016-12-31,10,POINT(-110.7 23.0)
2017-03-14,69,POINT(-81.3 23.2)
2016-04-06,28,POINT(-91.3 44.3)
2017-01-28,10,POINT(-98.5 29.8)
2017-04-11,7,POINT(-87.7 35.0)
2016-09-23,7,POINT(-103.3 43.4)
2016-05-02,36,POINT(-106.8 32.3)
2017-06-18,11,POINT(-73.7 20.6)
2016-07-16,38,POINT(-75.0 32.5)
2016-02-10,48,POINT(-96.2 46.6)
2016-04-30,13,POINT(-89.8 23.7)
2017-02-28,59,POINT(-87.2 40.3)
2016-01-04,8,POINT(-87.2 34.9)
2016-09-11,7,POINT(-93.6 36.0)
2017-10-04,3,POINT(-104.4 44.9)
2017-04-12,6,POINT(-75.5 43.6)
2016-07-01,30,POINT(-91.9 49.5)
2016-04-16,11,POINT(-74.6 25.0)
2017-05-13,4,POINT(-78.6 27.6)
2017-03-22,3,POINT(-87.5 42.4)
2016-06-25,14,POINT(-84.5 45.2)
2016-03-12,16,POINT(-74.4 44.7)
2016-03-10,32,POINT(-88.4 33.7)
2017-08-03,26,POINT(-96.6 23.2)
2016-05-02,4,POINT(-97.9 31.0)
2017-01-26,7,POINT(-71.0 28.4)
2016-08-14,24,POINT(-82.4 35.3)
2017-01-02,4,POINT(-86.4 24.9)
2017-04-02,33,POINT(-115.2 39.2)
2016-07-01,22,POINT(-90.6 49.0)
2016-08-14,16,POINT(-110.6 42.1)
2016-03-12,21,POINT(-100.5 49.5)
2017-05-26,3,POINT(-92.1 41.3)
2016-01-08,16,POINT(-119.6 42.2)
2016-03-12,13,POINT(-76.9 36.0)
2017-12-24,15,POINT(-98.1 48.4)
2016-02-15,9,POINT(-88.9 30.8)
2016-05-29,13,POINT(-109.9 42.9)
2017-08-15,43,POINT(-84.9 20.0)
2017-04-26,9,POINT(-104.5 44.3)
2017-02-12,1,POINT(-94.2 28.8)
2016-06-23,6,POINT(-103.8 22.5)
2017-03-02,13,POINT(-87.8 41.7)
2017-10-16,16,POINT(-77.5 35.7)
2017-12-04,12,POINT(-87.9 28.6)
2017-11-01,36,POINT(-111.1 42.6)
2016-08-24,50,POINT(-107.5 32.8)
2017-08-17,14,POINT(-93.9 39.5)
2017-11-17,2,POINT(-106.4 49.9)
2016-05-19,11,POINT(-110.2 20.1)
2016-03-04,4,POINT(-117.7 45.4)
2016-10-05,7,POINT(-114.8 36.8)
2016-02-19,36,POINT(-91.8 31.2)
2016-08-02,16,POINT(-110.3 48.5)
2017-09-28,36,POINT(-95.1 48.2)
2016-02-05,85,POINT(-87.9 21.8)
2017-10-12,16,POINT(-107.5 40.9)
2017-08-20,49,POINT(-72.5 38.1)
2017-03-06,24,POINT(-107.2 40.3)
2017-05-19,3,POINT(-111.9 48.5)
2017-07-21,11,POINT(-97.2 49.7)
